0.21844 167633.59312
0.21930 167589.76275
0.22016 167544.25946
0.22102 167496.90330
0.22188 167447.48233
0.22274 167395.76193
0.22360 167341.47684
0.22446 167284.33246
0.22532 167224.01154
0.22618 167160.16484
0.22704 167092.42045
0.22790 167020.37980
0.22876 166943.62032
0.22962 166861.69948
0.23048 166774.14670
0.23134 166680.47813
0.23220 166580.18721
0.23306 166472.75274
0.23392 166357.63886
0.23478 166234.29370
0.23564 166102.16008
0.23650 165960.67012
0.23736 165809.24799
0.23822 165647.31781
0.23908 165474.29841
0.23994 165289.61526
0.24080 165092.68984
0.24166 164882.95695
0.24252 164659.85541
0.24338 164422.83601
0.24424 164171.36023
0.24510 163904.90819
0.24596 163622.97469
0.24682 163325.07452
0.24768 163010.74379
0.24854 162679.54128
0.24940 162331.05109
0.25026 161964.87999
0.25112 161580.66673
0.25198 161178.07407
0.25284 160756.79808
0.25370 160316.56284
0.25456 159857.12306
0.25542 159378.26814
0.25628 158879.81545
0.25714 158361.61703
0.25800 157823.55425
0.25886 157265.54578
0.25972 156757.15558
0.26058 156275.60400
0.26144 155757.92545
0.26230 155203.76802
0.26316 154612.83712
0.26402 153984.89815
0.26488 153319.77247
0.26574 152617.34546
0.26660 151877.56645
0.26746 151100.44744
0.26832 150286.06442
0.26918 149434.56002
0.27004 148546.14484
0.27090 147621.09217
0.27176 146659.74723
0.27262 145662.51526
0.27348 144629.87216
0.27434 143562.36044
0.27520 142460.58128
0.27606 141325.20786
0.27692 140156.96800
0.27778 138956.65615
0.27864 137725.12544
0.27950 136463.28365
0.28036 135172.09853
0.28122 133852.58715
0.28208 132505.81993
0.28294 131132.91524
0.28380 129735.03680
0.28466 128313.39096
0.28552 126869.22410
0.28638 125403.81854
0.28724 123918.48863
0.28810 122414.58070
0.28896 120893.46508
0.28982 119356.53607
0.29068 117805.20400
0.29154 116240.89784
0.29240 114665.05457
0.29326 113079.12182
0.29412 111484.54723
0.29498 109882.78110
0.29584 108275.26975
0.29670 106663.44880
0.29756 105048.74858
0.29842 103432.57806
0.29928 101816.33155
0.30014 100201.38072
0.30100 98589.07457
0.30186 96980.72876
0.30272 95377.63363
0.30358 93781.04221
0.30444 92192.17153
0.30530 90612.19995
0.30616 89042.26320
0.30702 87483.45300
0.30788 85936.81709
0.30874 84403.35522
0.30960 82884.01781
0.31046 81379.70199
0.31132 79891.25819
0.31218 78419.47956
0.31304 76965.10858
0.31390 75528.83307
0.31476 74111.28355
0.31562 72713.03853
0.31648 71334.62322
0.31734 69976.50417
0.31820 68639.09594
0.31906 67322.76110
0.31992 66027.80492
0.32078 64754.48466
0.32164 63503.00561
0.32250 62273.52239
0.32336 61066.14165
0.32422 59880.92336
0.32508 58717.88219
0.32594 57576.98882
0.32680 56458.17526
0.32766 55361.32821
0.32852 54286.30236
0.32938 53232.91511
0.33024 52200.94783
0.33110 51190.15526
0.33196 50200.26146
0.33282 49230.96518
0.33368 48281.93850
0.33454 47352.83483
0.33540 46443.29027
0.33626 45552.91959
0.33712 44681.32821
0.33798 43828.10557
0.33884 42992.83577
0.33970 42175.09226
0.34056 41374.44580
0.34142 40590.46585
0.34228 39822.71783
0.34314 39070.77120
0.34400 38334.19805
0.34486 37612.57850
0.34572 36905.49665
0.34658 36212.54593
0.34744 35533.33045
0.34830 34867.46895
0.34916 34214.58821
0.35002 33574.33232
0.35088 32946.36002
0.35174 32330.34606
0.35260 31725.98252
0.35346 31132.97881
0.35432 30551.06032
0.35518 29979.97247
0.35604 29419.47929
0.35690 28869.36219
0.35776 28329.42121
0.35862 27799.47506
0.35948 27279.35846
0.36034 26768.92609
0.36120 26268.04601
0.36206 25776.60757
0.36292 25294.50946
0.36378 24821.66903
0.36464 24358.01697
0.36550 23903.49463
0.36636 23458.05535
0.36722 23021.66581
0.36808 22594.29801
0.36894 22175.93463
0.36980 21766.56633
0.37066 21366.19711
0.37152 20975.22688
0.37238 20594.51808
0.37324 20224.80653
0.37410 19866.67876
0.37496 19520.58263
0.37582 19186.85142
0.37668 18865.71173
0.37754 18557.30085
0.37840 18261.67611
0.37926 17978.82950
0.38012 17708.69305
0.38098 17451.15079
0.38184 17206.04408
0.38270 16973.18364
0.38356 16752.34820
0.38442 16543.29514
0.38528 16345.76054
0.38614 16159.46979
0.38700 15984.13363
0.38786 15819.45348
0.38872 15665.12541
0.38958 15520.84015
0.39044 15386.28180
0.39130 15261.13576
0.39216 15145.08212
0.39302 15037.80361
0.39388 14938.97632
0.39474 14848.28167
0.39560 14765.39573
0.39646 14689.99725
0.39732 14621.76365
0.39818 14560.37100
0.39904 14505.49672
0.39990 14456.81556
0.40076 14414.00626
0.40162 14376.74358
0.40248 14344.70493
0.40334 14317.56638
0.40420 14295.00669
0.40506 14276.70460
0.40592 14262.34286
0.40678 14251.60288
0.40764 14244.17407
0.40850 14239.74584
0.40936 14238.01427
0.41022 14238.68077
0.41108 14241.45341
0.41194 14246.04560
0.41280 14252.18140
0.41366 14259.59421
0.41452 14268.02543
0.41538 14277.23113
0.41624 14286.97403
0.41710 14297.03418
0.41796 14307.20497
0.41882 14317.29178
0.41968 14327.11732
0.42054 14336.51897
0.42140 14345.34877
0.42226 14353.47740
0.42312 14360.79157
0.42398 14367.19397
0.42484 14372.60595
0.42570 14376.96486
0.42656 14380.22271
0.42742 14382.35151
0.42828 14383.33660
0.42914 14383.18064
0.43000 14381.89963
0.43086 14379.52555
0.43172 14376.09974
0.43258 14371.68085
0.43344 14366.33685
0.43430 14360.14640
0.43516 14353.19614
0.43602 14345.58337
0.43688 14337.41208
0.43774 14328.79024
0.43860 14319.83248
0.43946 14310.65611
0.44032 14301.38243
0.44118 14292.13007
0.44204 14283.02035
0.44290 14274.17323
0.44376 14265.70468
0.44462 14257.73068
0.44548 14250.35785
0.44634 14243.69285
0.44720 14237.83032
0.44806 14232.86223
0.44892 14228.86989
0.44978 14225.92796
0.45064 14224.10175
0.45150 14223.44458
0.45236 14224.00178
0.45322 14225.80799
0.45408 14228.88722
0.45494 14233.25146
0.45580 14238.90205
0.45666 14245.83099
0.45752 14254.01427
0.45838 14263.42392
0.45924 14274.01727
0.46010 14285.74100
0.46096 14298.53381
0.46182 14312.32236
0.46268 14327.02801
0.46354 14342.56013
0.46440 14358.82273
0.46526 14375.71184
0.46612 14393.11682
0.46698 14410.92303
0.46784 14429.00918
0.46870 14447.24995
0.46956 14465.52005
0.47042 14483.69017
0.47128 14501.62969
0.47214 14519.20929
0.47300 14536.29835
0.47386 14552.77290
0.47472 14568.50496
0.47558 14583.37724
0.47644 14597.27244
0.47730 14610.08123
0.47816 14621.70233
0.47902 14632.03708
0.47988 14641.00150
0.48074 14648.51429
0.48160 14654.51012
0.48246 14658.92902
0.48332 14661.72432
0.48418 14662.86270
0.48504 14662.31884
0.48590 14660.08073
0.48676 14656.15238
0.48762 14650.54578
0.48848 14643.28893
0.48934 14634.42181
0.49020 14623.99509
0.49106 14612.07273
0.49192 14598.73474
0.49278 14584.06640
0.49364 14568.17038
0.49450 14551.15464
0.49536 14533.14047
0.49622 14514.25720
0.49708 14494.64343
0.49794 14474.44582
0.49880 14453.81498
0.49966 14432.91087
0.50052 14411.89612
0.50138 14390.93470
0.50224 14370.19855
0.50310 14349.85431
0.50396 14330.07392
0.50482 14311.02668
0.50568 14292.87789
0.50654 14275.79149
0.50740 14259.92613
0.50826 14245.43242
0.50912 14232.45833
0.50998 14221.14116
0.51084 14211.61021
0.51170 14203.98278
0.51256 14198.36819
0.51342 14194.86106
0.51428 14193.54673
0.51514 14194.49449
0.51600 14197.76034
0.51686 14203.38693
0.51772 14211.40226
0.51858 14221.81566
0.51944 14234.62445
0.52030 14249.80999
0.52116 14267.33494
0.52202 14287.14999
0.52288 14309.18714
0.52374 14333.36243
0.52460 14359.58121
0.52546 14387.72750
0.52632 14417.67735
0.52718 14449.28811
0.52804 14482.40783
0.52890 14516.86988
0.52976 14552.49430
0.53062 14589.09715
0.53148 14626.47713
0.53234 14661.32842
0.53320 14696.08639
0.53406 14731.36824
0.53492 14766.96200
0.53578 14802.65308
0.53664 14838.22285
0.53750 14873.45004
0.53836 14908.10804
0.53922 14941.97291
0.54008 14974.82069
0.54094 15006.42479
0.54180 15036.56792
0.54266 15065.03147
0.54352 15091.60349
0.54438 15116.07870
0.54524 15138.25849
0.54610 15157.95223
0.54696 15174.97864
0.54782 15189.16709
0.54868 15200.36029
0.54954 15208.41161
0.55040 15213.18642
0.55126 15214.56607
0.55212 15212.44794
0.55298 15206.74270
0.55384 15197.37837
0.55470 15184.30031
0.55556 15167.46985
0.55642 15146.86567
0.55728 15122.48910
0.55814 15094.35347
0.55900 15062.49344
0.55986 15026.96232
0.56072 14987.83077
0.56158 14945.18810
0.56244 14899.13962
0.56330 14849.81062
0.56416 14797.33974
0.56502 14741.88561
0.56588 14683.61884
0.56674 14622.72607
0.56760 14559.42990
0.56846 14494.00359
0.56932 14426.73775
0.57018 14357.92695
0.57104 14287.87114
0.57190 14216.86889
0.57276 14145.22681
0.57362 14073.24481
0.57448 14001.22815
0.57534 13929.47543
0.57620 13858.28390
0.57706 13787.94549
0.57792 13718.74546
0.57878 13650.96374
0.57964 13584.87093
0.58050 13520.72964
0.58136 13458.78913
0.58222 13399.29201
0.58308 13342.46355
0.58394 13288.51971
0.58480 13237.66176
0.58566 13190.07499
0.58652 13145.93003
0.58738 13105.38284
0.58824 13068.56937
0.58910 13035.61228
0.58996 13006.61687
0.59082 12981.66577
0.59168 12960.82832
0.59254 12944.15382
0.59340 12931.67427
0.59426 12923.40301
0.59512 12919.33203
0.59598 12919.44000
0.59684 12923.68560
0.59770 12932.00752
0.59856 12944.32978
0.59942 12960.56038
0.60028 12980.58871
0.60114 13004.28678
0.60200 13031.51731
0.60286 13062.12299
0.60372 13095.93720
0.60458 13132.77599
0.60544 13172.44740
0.60630 13214.74882
0.60716 13259.46564
0.60802 13306.38057
0.60888 13355.26968
0.60974 13405.90235
0.61060 13458.05065
0.61146 13511.47862
0.61232 13565.95300
0.61318 13621.24184
0.61404 13677.11053
0.61490 13733.33247
0.61576 13789.68105
0.61662 13845.93765
0.61748 13901.89033
0.61834 13957.33246
0.61920 14012.06677
0.62006 14065.90931
0.62092 14118.68145
0.62178 14170.22189
0.62264 14220.37868
0.62350 14269.01319
0.62436 14316.00544
0.62522 14361.24612
0.62608 14404.64194
0.62694 14446.11690
0.62780 14485.61103
0.62866 14523.08165
0.62952 14558.50213
0.63038 14591.86046
0.63124 14623.16463
0.63210 14652.43731
0.63296 14679.71715
0.63382 14705.05882
0.63468 14728.53161
0.63554 14750.22086
0.63640 14770.22252
0.63726 14788.64858
0.63812 14805.62034
0.63898 14821.27242
0.63984 14835.74880
0.64070 14849.20144
0.64156 14861.79029
0.64242 14873.68065
0.64328 14885.04714
0.64414 14896.06305
0.64500 14906.90834
0.64586 14917.76163
0.64672 14928.80553
0.64758 14940.21734
0.64844 14952.17569
0.64930 14964.85118
0.65016 14978.41579
0.65102 14993.03214
0.65188 15008.85618
0.65274 15026.03722
0.65360 15044.71655
0.65446 15065.02214
0.65532 15087.07662
0.65618 15110.98931
0.65704 15136.85751
0.65790 15164.76653
0.65876 15194.79102
0.65962 15226.99097
0.66048 15261.41169
0.66134 15298.08919
0.66220 15337.04078
0.66306 15378.27580
0.66392 15421.78359
0.66478 15467.54681
0.66564 15515.53081
0.66650 15565.68760
0.66736 15617.95853
0.66822 15672.27295
0.66908 15728.54688
0.66994 15786.68701
0.67080 15846.58670
0.67166 15908.13264
0.67252 15971.19953
0.67338 16035.65675
0.67424 16101.36432
0.67510 16168.17295
0.67596 16235.93200
0.67682 16304.48286
0.67768 16373.66289
0.67854 16443.30681
0.67940 16513.24799
0.68026 16583.31580
0.68112 16653.34229
0.68198 16723.15817
0.68284 16792.59680
0.68370 16861.49424
0.68456 16929.68919
0.68542 16997.02435
0.68628 17063.35043
0.68714 17128.52346
0.68800 17192.40616
0.68886 17254.87054
0.68972 17315.79663
0.69058 17375.07514
0.69144 17432.60742
0.69230 17488.30816
0.69316 17542.10004
0.69402 17593.92042
0.69488 17643.72263
0.69574 17691.46803
0.69660 17737.13661
0.69746 17780.72171
0.69832 17822.23000
0.69918 17861.68280
0.70004 17899.11744
0.70090 17934.58457
0.70176 17968.14951
0.70262 17999.89223
0.70348 18029.90473
0.70434 18058.29630
0.70520 18085.18157
0.70606 18110.69519
0.70692 18134.97579
0.70778 18158.17665
0.70864 18180.45775
0.70950 18201.98970
0.71036 18222.94712
0.71122 18243.51131
0.71208 18263.86889
0.71294 18284.20914
0.71380 18304.72268
0.71466 18325.59879
0.71552 18347.02943
0.71638 18369.20255
0.71724 18392.29811
0.71810 18416.49739
0.71896 18441.97102
0.71982 18468.88163
0.72068 18497.38383
0.72154 18527.62027
0.72240 18559.72291
0.72326 18593.81039
0.72412 18629.99067
0.72498 18668.35308
0.72584 18708.97359
0.72670 18751.91352
0.72756 18797.21552
0.72842 18844.91026
0.72928 18895.00573
0.73014 18947.49927
0.73100 19002.36689
0.73186 19059.57125
0.73272 19119.05771
0.73358 19180.75695
0.73444 19244.58365
0.73530 19310.44052
0.73616 19378.21423
0.73702 19447.78217
0.73788 19519.00836
0.73874 19591.74750
0.73960 19665.84498
0.74046 19741.14081
0.74132 19817.46573
0.74218 19894.64909
0.74304 19972.51362
0.74390 20050.88203
0.74476 20129.57701
0.74562 20208.41997
0.74648 20287.23759
0.74734 20365.85660
0.74820 20444.11303
0.74906 20521.84692
0.74992 20598.90632
0.75078 20675.14859
0.75164 20750.44043
0.75250 20824.66187
0.75336 20897.70360
0.75422 20969.46966
0.75508 21039.87871
0.75594 21108.86280
0.75680 21176.37125
0.75766 21242.36808
0.75852 21306.83596
0.75938 21369.77355
0.76024 21431.19686
0.76110 21491.13787
0.76196 21549.64857
0.76282 21606.79828
0.76368 21662.67231
0.76454 21717.37463
0.76540 21771.02655
0.76626 21823.76403
0.76712 21875.74036
0.76798 21927.12218
0.76884 21978.09077
0.76970 22028.84208
0.77056 22079.58272
0.77142 22130.52865
0.77228 22181.90914
0.77314 22233.95612
0.77400 22286.90955
0.77486 22341.01602
0.77572 22389.76516
0.77658 22437.75849
0.77744 22488.54979
0.77830 22542.38833
0.77916 22599.51404
0.78002 22660.16821
0.78088 22724.57743
0.78174 22792.96033
0.78260 22865.52352
0.78346 22942.45762
0.78432 23023.93324
0.78518 23110.10503
0.78604 23201.10227
0.78690 23297.03295
0.78776 23397.97438
0.78862 23503.98120
0.78948 23615.07076
0.79034 23731.23637
0.79120 23852.43140
0.79206 23978.57986
0.79292 24109.56843
0.79378 24245.24651
0.79464 24385.42879
0.79550 24529.89133
0.79636 24678.37686
0.79722 24830.58680
0.79808 24986.19189
0.79894 25144.82555
0.79980 25306.08790
0.80066 25469.54835
0.80152 25634.74571
0.80238 25801.18942
0.80324 25968.36895
0.80410 26135.74576
0.80496 26302.76266
0.80582 26468.84913
0.80668 26633.41731
0.80754 26795.87136
0.80840 26955.61008
0.80926 27112.02963
0.81012 27264.52483
0.81098 27412.49849
0.81184 27555.36410
0.81270 27692.54580
0.81356 27823.48372
0.81442 27947.64467
0.81528 28064.51278
0.81614 28173.60684
0.81700 28274.47495
0.81786 28366.70122
0.81872 28449.90974
0.81958 28523.76727
0.82044 28587.98322
0.82130 28642.31763
0.82216 28686.57989
0.82302 28720.63271
0.82388 28744.39610
0.82474 28757.84474
0.82560 28761.01328
0.82646 28753.99904
0.82732 28736.95796
0.82818 28710.11268
0.82904 28673.74844
0.82990 28628.21449
0.83076 28573.92940
0.83162 28511.37437
0.83248 28441.09595
0.83334 28363.71130
0.83420 28279.90026
0.83506 28190.40664
0.83592 28096.04357
0.83678 27997.68283
0.83764 27896.26552
0.83850 27792.78873
0.83936 27688.31486
0.84022 27583.96229
0.84108 27480.90539
0.84194 27380.37986
0.84280 27283.66538
0.84366 27192.10161
0.84452 27107.06687
0.84538 27029.99015
0.84624 26962.34040
0.84710 26905.62524
0.84796 26861.38564
0.84882 26831.19186
0.84968 26816.64350
0.85054 26819.36015
0.85140 26840.97741
0.85226 26883.14553
0.85312 26947.52010
0.85398 27035.75670
0.85484 27149.50959
0.85570 27290.42102
0.85656 27460.11592
0.85742 27660.20055
0.85828 27892.24919
0.86	28157.80412
